A matrix:
295.814 282.899 189.219 278.899
299.99, 276.747, 242.271, 276.34
290.353, 268.174, 174.748, 277.07
294.08, 286.65, 524.868, 277.726
293.616, 298.012, 321.324, 278.405
295.609, 292.409, 421.188, 279.235
293.086, 284.486, 592.268, 276.053
289.871, 283.092, 373.688, 279.525
295.139, 286.072, 473.936, 280.35
297.984, 282.945, 225.992, 278.918
299.489, 291.503, 136.36, 277.47
300.8, 274.864, 342.073, 276.543
BA_1
292.752, 282.899, 228.134, 278.078
295.663, 279.03, 123.878, 274.593
294.309, 278.908, 627.816, 279.545
295.044, 287.095, 301.571, 278.832
298.506, 287.405, 519.917, 278.95
294.617, 294.074, 213.115, 275.57
291.226, 298.254, 156.291, 278.856
286.756, 289.821, 462.559, 278.343
291.326, 285.44, 282.114, 279.083
297.991, 293.814, 368.39, 277.615
297.001, 285.143, 289.024, 276.116
297.247, 285.13, 241.531, 277.391
295.931, 289.122, 215.105, 280.429
299.384, 286.357, 250.235, 281.15
292.119, 293.982, 242.271, 276.34
291.471, 284.237, 174.748, 277.07
296.902, 283.27, 524.868, 277.726
294.392, 285.309, 321.324, 278.405
298.632, 290.405, 421.188, 279.235
291.552, 279.234, 592.268, 276.053
293.66, 278.915, 373.688, 279.525
298.668, 296.582, 473.936, 280.35
291.333, 289.752, 225.992, 278.918
289.714, 279.21, 136.36, 277.47
295.928, 293.272, 342.073, 276.543
BA_2
292.752, 281.99, 189.219, 278.078
295.663, 281.153, 785.249, 274.593
294.309, 298.543, 189.793, 279.545
295.044, 287.456, 253.875, 278.832
298.506, 287.527, 254.201, 278.95
294.617, 283.516, 381.217, 275.57
291.226, 284.648, 422.288, 278.856
286.756, 288.464, 144.993, 278.343
291.326, 289.268, 211.215, 279.083
297.991, 295.352, 147.567, 277.615
297.001, 280.723, 471.827, 276.116
297.247, 293.94, 373.195, 277.391
295.931, 288.528, 303.332, 280.429
299.384, 291.483, 395.14, 281.15
292.119, 276.747, 247.654, 276.34
291.471, 268.174, 251.455, 277.07
296.902, 286.65, 185.837, 277.726
294.392, 298.012, 151.795, 278.405
298.632, 292.409, 340.589, 279.235
291.552, 284.486, 634.395, 276.053
293.66, 283.092, 149.848, 279.525
298.668, 286.072, 424.194, 280.35
291.333, 282.945, 414.663, 278.918
289.714, 291.503, 206.105, 277.47
295.928, 274.864, 176.578, 276.543
BA_3
292.752, 281.99, 228.134, 278.899
295.663, 281.153, 123.878, 277.531
294.309, 298.543, 627.816, 278.677
295.044, 287.456, 301.571, 276.485
298.506, 287.527, 519.917, 277.932
294.617, 283.516, 213.115, 283.028
291.226, 284.648, 156.291, 279.315
286.756, 288.464, 462.559, 278.82
291.326, 289.268, 282.114, 278.299
297.991, 295.352, 368.39, 279.459
297.001, 280.723, 289.024, 275.961
297.247, 293.94, 241.531, 277.429
295.931, 288.528, 215.105, 278.333
299.384, 291.483, 250.235, 276.85
292.119, 276.747, 242.271, 275.613
291.471, 268.174, 174.748, 276.594
296.902, 286.65, 524.868, 277.676
294.392, 298.012, 321.324, 277.643
298.632, 292.409, 421.188, 277.236
291.552, 284.486, 592.268, 278.446
293.66, 283.092, 373.688, 279.465
298.668, 286.072, 473.936, 276.294
291.333, 282.945, 225.992, 276.183
289.714, 291.503, 136.36, 281.108
295.928, 274.864, 342.073, 279.742
AB_0
292.752, 282.899, 189.219, 278.899
295.663, 279.03, 785.249, 277.531
294.309, 278.908, 189.793, 278.677
295.044, 287.095, 253.875, 276.485
298.506, 287.405, 254.201, 277.932
294.617, 294.074, 381.217, 283.028
291.226, 298.254, 422.288, 279.315
286.756, 289.821, 144.993, 278.82
291.326, 285.44, 211.215, 278.299
297.991, 293.814, 147.567, 279.459
297.001, 285.143, 471.827, 275.961
297.247, 285.13, 373.195, 277.429
295.931, 289.122, 303.332, 278.333
299.384, 286.357, 395.14, 276.85
292.119, 293.982, 247.654, 275.613
291.471, 284.237, 251.455, 276.594
296.902, 283.27, 185.837, 277.676
294.392, 285.309, 151.795, 277.643
298.632, 290.405, 340.589, 277.236
291.552, 279.234, 634.395, 278.446
293.66, 278.915, 149.848, 279.465
298.668, 296.582, 424.194, 276.294
291.333, 289.752, 414.663, 276.183
289.714, 279.21, 206.105, 281.108
295.928, 293.272, 176.578, 279.742
AB_1
295.814, 281.99, 189.219, 278.899
297.748, 281.153, 785.249, 277.531
298.244, 298.543, 189.793, 278.677
296.742, 287.456, 253.875, 276.485
299.897, 287.527, 254.201, 277.932
293.906, 283.516, 381.217, 283.028
295.242, 284.648, 422.288, 279.315
295.579, 288.464, 144.993, 278.82
291.909, 289.268, 211.215, 278.299
294.048, 295.352, 147.567, 279.459
292.919, 280.723, 471.827, 275.961
302.507, 293.94, 373.195, 277.429
296.678, 288.528, 303.332, 278.333
292.738, 291.483, 395.14, 276.85
299.99, 276.747, 247.654, 275.613
290.353, 268.174, 251.455, 276.594
294.08, 286.65, 185.837, 277.676
293.616, 298.012, 151.795, 277.643
295.609, 292.409, 340.589, 277.236
293.086, 284.486, 634.395, 278.446
289.871, 283.092, 149.848, 279.465
295.139, 286.072, 424.194, 276.294
297.984, 282.945, 414.663, 276.183
299.489, 291.503, 206.105, 281.108
300.8, 274.864, 176.578, 279.742
AB_2
295.814, 282.899, 228.134, 278.899
297.748, 279.03, 123.878, 277.531
298.244, 278.908, 627.816, 278.677
296.742, 287.095, 301.571, 276.485
299.897, 287.405, 519.917, 277.932
293.906, 294.074, 213.115, 283.028
295.242, 298.254, 156.291, 279.315
295.579, 289.821, 462.559, 278.82
291.909, 285.44, 282.114, 278.299
294.048, 293.814, 368.39, 279.459
292.919, 285.143, 289.024, 275.961
302.507, 285.13, 241.531, 277.429
296.678, 289.122, 215.105, 278.333
292.738, 286.357, 250.235, 276.85
299.99, 293.982, 242.271, 275.613
290.353, 284.237, 174.748, 276.594
294.08, 283.27, 524.868, 277.676
293.616, 285.309, 321.324, 277.643
295.609, 290.405, 421.188, 277.236
293.086, 279.234, 592.268, 278.446
289.871, 278.915, 373.688, 279.465
295.139, 296.582, 473.936, 276.294
297.984, 289.752, 225.992, 276.183
299.489, 279.21, 136.36, 281.108
300.8, 293.272, 342.073, 279.742
AB_3
295.814, 282.899, 189.219, 278.078
297.748, 279.03, 785.249, 274.593
298.244, 278.908, 189.793, 279.545
296.742, 287.095, 253.875, 278.832
299.897, 287.405, 254.201, 278.95
293.906, 294.074, 381.217, 275.57
295.242, 298.254, 422.288, 278.856
295.579, 289.821, 144.993, 278.343
291.909, 285.44, 211.215, 279.083
294.048, 293.814, 147.567, 277.615
292.919, 285.143, 471.827, 276.116
302.507, 285.13, 373.195, 277.391
296.678, 289.122, 303.332, 280.429
292.738, 286.357, 395.14, 281.15
299.99, 293.982, 247.654, 276.34
290.353, 284.237, 251.455, 277.07
294.08, 283.27, 185.837, 277.726
293.616, 285.309, 151.795, 278.405
295.609, 290.405, 340.589, 279.235
293.086, 279.234, 634.395, 276.053
289.871, 278.915, 149.848, 279.525
295.139, 296.582, 424.194, 280.35
297.984, 289.752, 414.663, 278.918
299.489, 279.21, 206.105, 277.47
300.8, 293.272, 176.578, 276.543
pID2.A_out.txt
1046.83 1639.56 1045.62 1114.2 1119.44 1252.23 1295.1 1009.21 1066.86 1014.89 1325.85 1238.26 1167.47 1251.08 1117.24 1102.64 1040.86 1008.36 1203.84 1485.16 998.099 1292.21 1278.58 1065.91 1050.39 pID2.B_out.txt
1080.95 975.286 1500.21 1162.9 1384.9 1066.82 1011.02 1316.12 1141.79 1239.35 1142.86 1110.11 1079.99 1122.25 1087.48 1011.46 1386.15 1192.13 1291.46 1444.36 1229.96 1339.03 1079.19 995.047 1189.41 pID2.A_B_0_out.txt
1043.77 1637.47 1041.69 1112.5 1118.04 1252.94 1291.08 1000.39 1066.28 1018.83 1329.93 1233 1166.72 1257.73 1109.37 1103.76 1043.69 1009.14 1206.86 1483.63 1001.89 1295.74 1271.93 1056.14 1045.52 pID2.A_B_1_out.txt
1045.92 1641.68 1065.26 1114.56 1119.56 1241.67 1281.49 1007.86 1070.69 1016.43 1321.43 1247.07 1166.87 1256.21 1100 1086.58 1044.24 1021.07 1205.84 1490.41 1002.28 1281.7 1271.77 1078.21 1031.98 pID2.A_B_2_out.txt
1085.75 978.188 1483.64 1161.89 1385.15 1084.12 1029.1 1326.78 1137.76 1235.71 1143.05 1106.6 1079.24 1106.18 1111.86 1025.93 1379.89 1177.89 1284.44 1443.03 1221.94 1341.95 1089.91 996.166 1215.89 pID2.A_B_3_out.txt
1046.01 1636.62 1046.49 1116.54 1120.45 1244.77 1294.64 1008.74 1067.65 1013.04 1326.01 1238.22 1169.56 1255.38 1117.97 1103.11 1040.91 1009.13 1205.84 1482.77 998.158 1296.26 1281.32 1062.27 1047.19 pID2.B_A_0_out.txt
1084.02 977.372 1504.15 1164.6 1386.29 1066.11 1015.04 1324.95 1142.37 1235.41 1138.78 1115.37 1080.74 1115.61 1095.35 1010.35 1383.32 1191.36 1288.44 1445.89 1226.18 1335.5 1085.84 1004.82 1194.28 pID2.B_A_1_out.txt
1081.86 973.164 1480.58 1162.54 1384.78 1077.38 1024.63 1317.48 1137.96 1237.81 1147.28 1101.3 1080.59 1117.13 1104.71 1027.53 1382.77 1179.43 1289.46 1439.11 1225.79 1349.54 1085.99 982.754 1207.82 pID2.B_A_2_out.txt
1042.04 1636.66 1062.19 1115.21 1119.19 1234.92 1277.02 998.556 1070.89 1018.52 1325.67 1241.77 1168.22 1267.16 1092.86 1088.17 1047.11 1022.6 1210.86 1486.49 1006.12 1289.28 1267.86 1064.79 1023.91 pID2.B_A_3_out.txt
1081.77 978.224 1499.34 1160.56 1383.88 1074.28 1011.48 1316.6 1141.01 1241.19 1142.71 1110.15 1077.9 1117.95 1086.75 1010.99 1386.1 1191.37 1289.47 1446.75 1229.91 1334.97 1076.45 998.684 1192.61 
